date,run_id,item_id,vertical,source_id,stage,outcome,code,source_words,summary_words,source_words_before_cap,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens
2026-09-01,2026-09-01-33503888091,energy-7056806764,energy,offshore-wind,publish,ok,not_prose,3,30,3,2577,144,122493,98772,23710,981,139,0
2026-09-01,2026-09-01-33503888091,energy-3502324279,energy,offshore-wind,publish,ok,not_prose,3,40,3,1457,23,31819,6712,25098,985,146,922
2026-09-01,2026-09-01-33503888091,energy-0219131797,energy,inside-climate-news,publish,ok,,2075,157,2075,427,49,420201,359888,60140,3536,305,0
2026-09-01,2026-09-01-33503888091,energy-4682086160,energy,tdworld,publish,ok,,583,72,583,1212,62,203501,167965,35496,1677,198,0
2026-09-01,2026-09-01-33503888091,energy-3315660975,energy,heatmap,publish,ok,,3846,188,5559,642,93,703241,619031,83959,5986,399,0
2026-09-01,2026-09-01-33503888091,energy-2630304578,energy,cleantechnica,publish,ok,,1421,106,1421,886,31,239259,190195,48995,2794,265,923
2026-09-01,2026-09-01-33503888091,business-economy-2455593848,business-economy,quartz,publish,ok,,91,66,91,288,48,50002,16364,33629,1082,194,922
2026-09-01,2026-09-01-33503888091,business-economy-6289706375,business-economy,voxdev,publish,ok,,1615,100,1615,1213,31,275641,231304,44192,3202,235,923
2026-09-01,2026-09-01-33503888091,business-economy-6764278117,business-economy,semafor,publish,ok,,713,155,713,738,27,160609,95120,65434,1865,366,923
2026-09-01,2026-09-01-33503888091,business-economy-6182859980,business-economy,guardian-business,publish,ok,,407,64,407,1021,59,106895,62919,43964,1543,246,922
2026-09-01,2026-09-01-33503888091,business-economy-3436472677,business-economy,guardian-business,publish,ok,,68,54,68,195,35,43154,14125,29020,1060,168,922
2026-09-01,2026-09-01-33503888091,business-economy-3204068836,business-economy,naked-capitalism,publish,ok,,2064,148,2064,1460,47,426291,354889,71230,4380,352,924
2026-09-01,2026-09-01-33503888091,world-9155027947,world,independent-world,publish,ok,,1213,128,1213,856,47,233122,172392,60627,2623,308,923
2026-09-01,2026-09-01-33503888091,world-5555059949,world,scmp-news,extract,failed,paywalled,,,,,,,,,,,
2026-09-01,2026-09-01-33503888091,world-5601171538,world,cna-world,publish,ok,,326,79,326,843,94,94474,50292,44172,1423,251,922
2026-09-01,2026-09-01-33503888091,world-9953018858,world,abc-au-world,publish,ok,,425,86,425,1136,137,108107,64500,43597,1562,246,922
2026-09-01,2026-09-01-33503888091,world-5530206510,world,thehindu-intl,publish,ok,,341,101,341,757,41,103614,53212,50389,1448,283,922
2026-09-01,2026-09-01-33503888091,world-6234618423,world,dw-world,publish,ok,,306,79,306,22821,31,94632,44771,49851,1382,281,936
2026-09-01,2026-09-01-33503888091,world-5223462653,world,elpais-en,publish,ok,,925,103,925,889,72,170918,121212,49589,2124,275,923
2026-09-01,2026-09-01-33503888091,world-5217424198,world,anadolu-world,publish,ok,,203,74,203,5079,104,74120,34440,39671,1278,226,936
2026-09-01,2026-09-01-33503888091,world-4227729932,world,japan-times,publish,ok,,341,62,341,1750,50,95660,53540,42111,1465,233,936
2026-09-01,2026-09-01-33503888091,india-9108008211,india,the-hindu-national,publish,ok,,206,70,206,274,42,77504,37118,40375,1289,227,922
2026-09-01,2026-09-01-33503888091,india-8136310493,india,thehindu-business,publish,ok,,108,74,108,775,34,58984,19593,39381,1114,220,922
2026-09-01,2026-09-01-33503888091,india-5516418379,india,livemint,publish,ok,,753,129,753,647,36,165797,106699,59009,1974,322,923
2026-09-01,2026-09-01-33503888091,india-9770498437,india,economic-times,publish,ok,,220,63,220,635,71,66117,33536,32569,1252,176,922
2026-09-01,2026-09-01-33503888091,india-8677062812,india,deccan-chronicle,publish,ok,,164,58,164,3406,44,63633,26779,36845,1186,195,922
2026-09-01,2026-09-01-33503888091,india-6233126694,india,thehindu-biz,publish,ok,,480,68,480,281,45,140150,86499,53639,1774,278,922
2026-09-01,2026-09-01-33503888091,india-1498555833,india,hindustan-times,publish,ok,,670,55,670,728,64,136519,97343,39124,1881,207,922
2026-09-01,2026-09-01-33503888091,india-4360397689,india,livemint-markets,publish,ok,,1006,149,1006,252,39,253992,172788,81120,2625,418,923
2026-09-01,2026-09-01-33503888091,india-9969353625,india,frontline,publish,ok,,1482,133,1482,566,40,276105,211569,64366,2993,336,923
2026-09-01,2026-09-01-33503888091,india-4619310610,india,the-federal,publish,ok,,1216,113,1216,891,101,226371,171664,54515,2609,291,923
2026-09-01,2026-09-01-33503888091,india-9819050360,india,the-quint,publish,ok,,855,106,855,896,70,169777,117421,52156,2072,270,923
2026-09-01,2026-09-01-33503888091,ai-6013284548,ai,fastcompany-tech,publish,ok,,443,72,443,800,83,201912,143337,58497,1516,221,0
2026-09-01,2026-09-01-33503888091,energy-8063886751,energy,pv-magazine,publish,ok,,651,89,651,2268,53,166614,85756,80847,1817,303,922
2026-09-01,2026-09-01-33503888091,energy-3585570386,energy,energy-storage,publish,ok,,1856,132,1856,1333,54,410438,316991,93325,3311,331,0
2026-09-01,2026-09-01-33503888091,energy-1201881940,energy,pv-magazine,publish,ok,,574,66,574,704,57,134053,79452,54497,1755,204,922
2026-09-01,2026-09-01-33503888091,energy-8343398578,energy,heatmap,publish,ok,,3846,216,6595,371,93,703272,574083,128979,5881,424,0
2026-09-01,2026-09-01-33503888091,energy-5353079132,energy,carbon-brief,publish,ok,,1211,127,1211,707,40,269601,166109,103347,2648,380,923
2026-09-01,2026-09-01-33503888091,energy-2453600608,energy,canary-media,publish,ok,,1775,106,1775,511,130,297324,223004,74197,3238,271,923
2026-09-01,2026-09-01-33503888091,energy-0738267419,energy,energy-mix,publish,ok,,1952,100,1952,2712,91,322527,246358,76006,3477,274,923
2026-09-01,2026-09-01-33503888091,energy-0127514430,energy,cleantechnica,publish,ok,,3254,223,3254,707,42,517756,398298,119257,5010,409,924
2026-09-01,2026-09-01-33503888091,business-economy-5668093236,business-economy,yahoo-finance,publish,ok,,455,49,455,613,144,118421,65951,52367,1614,200,922
2026-09-01,2026-09-01-33503888091,business-economy-1212338099,business-economy,voxdev,publish,ok,,2236,172,2236,652,37,460141,356981,102989,3714,363,0
2026-09-01,2026-09-01-33503888091,business-economy-4699621888,business-economy,wto-news,publish,ok,,332,59,332,1186,12,98771,44476,54283,1386,205,922
2026-09-01,2026-09-01-33503888091,business-economy-4965940947,business-economy,bbc-business,publish,ok,,837,106,837,678,66,171356,101318,69826,1981,261,923
2026-09-01,2026-09-01-33503888091,business-economy-5195162972,business-economy,aljazeera-economy,publish,ok,not_prose,33,35,33,830,169,132846,96872,35963,1019,138,0
2026-09-01,2026-09-01-33503888091,business-economy-3639088566,business-economy,seekingalpha,fetch,failed,http_client_error,,,,,,,,,,,
2026-09-01,2026-09-01-33503888091,world-0346407657,world,apnews-world,publish,ok,,1231,111,1231,192,269,238902,165850,72917,2650,273,923
2026-09-01,2026-09-01-33503888091,world-5851574895,world,news18-world,fetch,failed,http_client_error,,,,,,,,,,,
2026-09-01,2026-09-01-33503888091,world-4124232871,world,france24,publish,ok,,111,50,111,923,73,66301,19204,47087,1117,181,922
2026-09-01,2026-09-01-33503888091,world-7342241153,world,guardian-world,publish,ok,,3145,217,3145,810,159,520251,398816,121199,5021,414,924
2026-09-01,2026-09-01-33503888091,world-7313270188,world,independent-world,publish,ok,,448,69,448,609,45,119935,59611,60314,1543,226,922
2026-09-01,2026-09-01-33503888091,world-6424678324,world,thehindu-intl,publish,ok,,349,56,349,1419,48,112253,52885,59359,1474,223,922
2026-09-01,2026-09-01-33503888091,world-4211334606,world,bbc-world,publish,ok,,212,97,212,170,60,98633,28499,70127,1218,263,922
2026-09-01,2026-09-01-33503888091,world-8842276235,world,bbc-world,publish,ok,,411,62,411,138,61,113300,57917,55373,1524,213,922
2026-09-01,2026-09-01-33503888091,world-2360195851,world,japan-times,publish,ok,,193,65,193,2598,54,84413,30121,54283,1238,211,922
2026-09-01,2026-09-01-33503888091,world-4339247800,world,mongabay,publish,ok,,3846,170,4860,466,70,640897,525065,115626,6267,381,924
2026-09-01,2026-09-01-33503888091,india-6272151935,india,toi-india,publish,ok,,287,61,287,838,109,93837,40824,53004,1349,205,922
2026-09-01,2026-09-01-33503888091,india-1667800277,india,free-press-journal,publish,ok,,308,74,308,755,21,127289,51844,75436,1464,288,922
2026-09-01,2026-09-01-33503888091,india-4847662067,india,thehindu-business,publish,ok,,317,64,317,747,45,110745,48161,62575,1428,238,922
2026-09-01,2026-09-01-33503888091,india-6309855912,india,toi-top,publish,ok,,710,101,710,174,74,160968,92407,68435,1887,250,923
2026-09-01,2026-09-01-33503888091,india-3080125721,india,thehindu-all,publish,ok,,270,67,270,804,45,105724,39580,66136,1335,251,922
2026-09-01,2026-09-01-33503888091,india-4394656991,india,india-today,publish,ok,,548,81,548,647,68,142389,74990,67389,1707,258,922
2026-09-01,2026-09-01-33503888091,india-7563816249,india,india-today,publish,ok,,561,68,561,234,68,133141,77721,55295,1735,213,922
2026-09-01,2026-09-01-33503888091,india-9206303316,india,frontline,publish,ok,,2437,149,2437,10597,49,460815,346592,114042,4489,404,924
2026-09-01,2026-09-01-33503888091,india-7271472756,india,thehindu-biz,publish,ok,,420,91,420,856,47,134330,62530,71703,1573,275,922
2026-09-01,2026-09-01-33503888091,india-7568745444,india,the-quint,publish,ok,,359,77,359,951,67,110266,52193,58065,1467,221,922
2026-09-01,2026-09-01-33503888091,india-6396871740,india,et-default,publish,ok,,385,56,385,595,89,129962,67007,62946,1620,236,922
2026-09-01,2026-09-01-33522462338,ai-5047050305,ai,databricks-blog,publish,ok,,1309,104,1309,205,104,335012,281515,53428,2765,277,0
2026-09-01,2026-09-01-33522462338,ai-1669952949,ai,ieee-spectrum-ai,publish,ok,,1409,107,1409,192,63,236928,190743,46127,2784,248,923
2026-09-01,2026-09-01-33522462338,energy-2885580106,energy,electrek,publish,ok,,856,117,856,456,36,178711,123953,54641,2139,299,923
2026-09-01,2026-09-01-33522462338,energy-7856623721,energy,balkangreen,publish,ok,,304,64,304,3790,40,185792,144902,40847,1431,226,0
2026-09-01,2026-09-01-33522462338,energy-7130565448,energy,oilprice,publish,ok,,393,65,393,941,44,101599,58954,42635,1501,240,922
2026-09-01,2026-09-01-33522462338,energy-4035535479,energy,pv-magazine,publish,ok,,581,65,581,1304,52,130829,89061,41757,1795,236,922
2026-09-01,2026-09-01-33522462338,energy-0696886127,energy,latitude-media,publish,ok,,580,82,580,1467,29,126593,81942,44600,1727,251,922
2026-09-01,2026-09-01-33522462338,energy-2439795421,energy,greentech,publish,ok,,464,91,464,1218,32,118994,71217,47723,1621,271,922
2026-09-01,2026-09-01-33522462338,energy-0387001618,energy,energy-storage,publish,ok,,913,117,913,1303,53,212690,147924,64694,2371,351,923
2026-09-01,2026-09-01-33522462338,energy-0295616734,energy,tdworld,publish,ok,too_short,50,45,50,1280,43,135251,105379,29862,1041,170,0
2026-09-01,2026-09-01-33522462338,business-economy-3213317282,business-economy,business-today-in,publish,ok,not_prose,532,55,532,197,53,146184,108777,37293,1988,207,922
2026-09-01,2026-09-01-33522462338,business-economy-0542093932,business-economy,business-today-in,publish,ok,not_prose,57,41,57,364,92,47162,15872,31281,1076,179,922
2026-09-01,2026-09-01-33522462338,business-economy-4492449643,business-economy,yahoo-finance,publish,ok,,215,65,215,552,124,71362,32798,38498,1246,223,922
2026-09-01,2026-09-01-33522462338,business-economy-5467384830,business-economy,aljazeera-economy,publish,ok,,970,103,970,1488,38,181192,134232,46846,2238,256,923
2026-09-01,2026-09-01-33522462338,business-economy-8383810529,business-economy,cna-business,publish,ok,,710,106,710,381,109,163893,104533,59256,1948,327,923
2026-09-01,2026-09-01-33522462338,business-economy-6058249743,business-economy,naked-capitalism,publish,ok,,2115,139,2115,1785,30,429669,374019,55457,3651,289,0
2026-09-01,2026-09-01-33522462338,world-9512413010,world,dw-world,publish,ok,,926,113,926,4646,35,174393,122664,51638,2126,273,923
2026-09-01,2026-09-01-33522462338,world-6236057282,world,apnews-world,publish,ok,,1021,147,1021,112,230,201250,141319,59820,2301,326,923
2026-09-01,2026-09-01-33522462338,world-3672724431,world,anadolu-world,publish,ok,,265,70,265,5527,212,88873,43330,45532,1348,259,922
2026-09-01,2026-09-01-33522462338,world-5489353976,world,france24,summarize,failed,copied_source,122,,122,287,69,58876,,,,,
2026-09-01,2026-09-01-33522462338,world-3440843938,world,thehindu-intl,publish,ok,,139,63,139,566,39,57463,24228,33225,1158,192,922
2026-09-01,2026-09-01-33522462338,world-9266509404,world,lemonde-en,publish,ok,too_short,35,31,35,1411,5,33843,10848,22984,1027,131,922
2026-09-01,2026-09-01-33522462338,world-0641643582,world,dw-world,publish,ok,,1165,128,1165,8048,42,232106,166254,65638,2535,353,923
2026-09-01,2026-09-01-33522462338,world-7794786391,world,japan-times,publish,ok,,222,62,222,1433,49,74336,34621,39706,1260,229,922
2026-09-01,2026-09-01-33522462338,world-2454539073,world,npr-world,publish,ok,,90,54,90,625,30,49326,18053,31264,1098,182,922
2026-09-01,2026-09-01-33522462338,india-0006650477,india,toi-india,publish,ok,,770,136,770,443,108,166739,105433,61113,1954,339,923
2026-09-01,2026-09-01-33522462338,india-9666580500,india,deccan-chronicle,publish,ok,,424,77,424,2261,45,99681,58694,40976,1496,233,922
2026-09-01,2026-09-01-33522462338,india-3101695698,india,thehindu-business,publish,ok,,540,75,540,502,36,114602,74519,40073,1654,228,922
2026-09-01,2026-09-01-33522462338,india-3618503441,india,economic-times,publish,ok,,360,79,360,976,58,99106,54636,44460,1457,253,922
2026-09-01,2026-09-01-33522462338,india-2331390167,india,thehindu-all,publish,ok,,216,122,216,186,38,102518,38447,64060,1301,367,922
2026-09-01,2026-09-01-33522462338,india-6220065185,india,india-today,publish,ok,,644,58,644,328,66,145475,95206,50257,1856,282,922
2026-09-01,2026-09-01-33522462338,india-4118573578,india,dna-india,publish,ok,,228,58,228,2314,79,71627,37792,33786,1295,195,922
2026-09-01,2026-09-01-33522462338,india-4618966515,india,livemint-companies,extract,failed,paywalled,,,,,,,,,,,
2026-09-01,2026-09-01-33522462338,india-3608231128,india,thehindu-biz,publish,ok,,600,64,600,157,42,138138,99864,38262,1900,210,922
2026-09-01,2026-09-01-33522462338,india-4857562119,india,frontline,publish,ok,,2101,155,2101,320,40,322550,263239,59128,3488,315,924
2026-09-01,2026-09-01-33522462338,ai-6280825020,ai,the-decoder,publish,ok,,728,134,728,4406,35,259801,198275,61436,1976,339,0
2026-09-01,2026-09-01-33522462338,ai-5840137148,ai,ai2-blog,publish,ok,,1054,103,1054,1092,267,186595,141000,45538,2318,248,923
2026-09-01,2026-09-01-33522462338,ai-8715314971,ai,fastcompany-tech,publish,ok,,451,52,451,447,70,191142,156447,34654,1555,185,0
2026-09-01,2026-09-01-33522462338,energy-1415040304,energy,oilprice,publish,ok,,353,60,353,514,56,106042,56878,49153,1481,272,922
2026-09-01,2026-09-01-33522462338,energy-4160681667,energy,balkangreen,publish,ok,,527,77,527,3423,44,141155,86450,54693,1774,300,922
2026-09-01,2026-09-01-33522462338,energy-1187222359,energy,climate-home,publish,ok,not_prose,51,40,51,2669,39,129584,104856,24719,1037,129,0
2026-09-01,2026-09-01-33522462338,energy-4791227329,energy,greentech,publish,ok,,184,61,184,1319,40,74740,32509,42183,1243,230,922
2026-09-01,2026-09-01-33522462338,energy-4051969137,energy,offshore-wind,publish,ok,not_prose,3,34,3,1763,23,31070,6326,24734,980,130,922
2026-09-01,2026-09-01-33522462338,energy-2169238541,energy,power-magazine,publish,ok,,3152,206,3152,305,73,659277,554976,104187,5407,494,0
2026-09-01,2026-09-01-33522462338,energy-1870298424,energy,energymonitor,publish,ok,,356,66,356,579,39,106670,56789,49870,1480,275,922
2026-09-01,2026-09-01-33522462338,energy-1465360517,energy,cleantechnica,publish,ok,,1247,119,1247,366,32,224730,172701,51969,2625,270,923
2026-09-01,2026-09-01-33522462338,business-economy-4571013799,business-economy,quartz,publish,ok,,195,62,195,222,62,78261,34595,43657,1261,239,922
2026-09-01,2026-09-01-33522462338,business-economy-7671862631,business-economy,cna-business,publish,ok,,180,76,180,1318,104,82036,31542,50483,1234,275,922
2026-09-01,2026-09-01-33522462338,business-economy-3671807571,business-economy,yahoo-finance,publish,ok,,370,71,370,344,119,96095,53796,42287,1452,230,922
2026-09-01,2026-09-01-33522462338,business-economy-2174965727,business-economy,guardian-business,publish,ok,,719,116,719,409,62,155383,100330,54973,1916,296,923
2026-09-01,2026-09-01-33522462338,business-economy-5120435466,business-economy,seekingalpha,fetch,failed,http_client_error,,,,,,,,,,,
2026-09-01,2026-09-01-33522462338,world-0336852951,world,mongabay,publish,ok,,1233,137,1233,596,36,247738,186297,61331,2757,325,923
2026-09-01,2026-09-01-33522462338,world-3685168132,world,euronews,publish,ok,,385,82,385,619,67,91976,48804,43160,1424,240,940
2026-09-01,2026-09-01-33522462338,world-7062271306,world,euronews,publish,ok,,1279,134,1279,275,77,226398,171205,55133,2612,292,923
2026-09-01,2026-09-01-33522462338,world-7254837621,world,anadolu-world,publish,ok,,215,62,215,5917,96,82632,36425,46197,1300,260,940
2026-09-01,2026-09-01-33522462338,world-4038969440,world,france24,publish,ok,,124,64,124,769,75,54607,19079,35519,1128,203,940
2026-09-01,2026-09-01-33522462338,world-1421397705,world,abc-au-world,publish,ok,,880,150,880,1263,81,188186,125245,62837,2154,342,923
2026-09-01,2026-09-01-33522462338,world-2018482942,world,abc-au-world,publish,ok,,462,129,462,406,71,122865,60556,62299,1538,345,940
2026-09-01,2026-09-01-33522462338,world-9302484121,world,africanews,publish,ok,,694,67,694,1278,38,131498,94524,36960,1858,205,922
2026-09-01,2026-09-01-33522462338,world-3799783821,world,elpais-en,publish,ok,,996,112,996,879,71,205145,141045,63905,2315,346,923
2026-09-01,2026-09-01-33522462338,india-7472426376,india,the-hindu-national,publish,ok,,464,81,464,663,47,119929,65105,54776,1566,305,922
2026-09-01,2026-09-01-33522462338,india-9231947428,india,free-press-journal,publish,ok,,211,54,211,543,20,78949,42437,36504,1341,203,922
